id,name,name_eng,category,volume,alcohol,price,brand,nation,distillery,local_full_path,eng_category,alcohol_group,region
10101889,발베니 싱글배럴 12년,Balvenie Single Barrel First Fill 12yo,SM_G46,700,47.8,184000,Balvenie,스코틀랜드,Balvenie,photos/10101889_1.webp,Single Malt,46+,스페이사이드
10101890,발베니 싱글배럴 12년(구형),Balvenie Single Barrel First Fill 12yo (Old Bottle),SM_G46,700,47.8,208000,Balvenie,스코틀랜드,Balvenie,photos/10101890_1.webp,Single Malt,46+,스페이사이드
10101891,발베니 싱글배럴 트레디셔널 오크 25년,Balvenie Single Barrel Traditional Oak 25yo,SM_G46,700,47.8,1800000,Balvenie,스코틀랜드,Balvenie,photos/10101891_1.webp,Single Malt,46+,스페이사이드
10101892,발베니 더 크리에이션 오브 어 클래식,Balvenie The Creation of a Classic,SM_43_46,700,43,174000,Balvenie,스코틀랜드,Balvenie,photos/10101892_1.webp,Single Malt,43–46,스페이사이드
10101893,발베니 더 세컨드 레드 로즈 21년,Balvenie The Second Red Rose 21yo,SM_G46,700,48.1,845000,Balvenie,스코틀랜드,Balvenie,photos/10101893_1.webp,Single Malt,46+,스페이사이드
10101894,발베니 트리플 캐스크 12년 1L,Balvenie Triple Cask 12yo 1L,SM_40_43,1000,40,165000,Balvenie,스코틀랜드,Balvenie,photos/10101894_1.webp,Single Malt,40–43,스페이사이드
10101895,벤리악 12년,Benriach 12yo,SM_G46,700,46,85000,Benriach,스코틀랜드,Benriach,photos/10101895_1.webp,Single Malt,46+,스페이사이드
10101896,벤리악 16년,Benriach 16yo,SM_43_46,700,43,175000,Benriach,스코틀랜드,Benriach,photos/10101896_1.webp,Single Malt,43–46,스페이사이드
10101897,벤리악 16년(구형),Benriach 16yo (Old Bottle),SM_43_46,700,43,240000,Benriach,스코틀랜드,Benriach,photos/10101897_1.webp,Single Malt,43–46,스페이사이드
10101898,벤리악 17년 셉텐데침,Benriach 17yo Septendecim,SM_G46,700,46,240000,Benriach,스코틀랜드,Benriach,photos/10101898_1.webp,Single Malt,46+,스페이사이드
10101899,벤리악 21년,Benriach 21yo,SM_G46,700,46,417000,Benriach,스코틀랜드,Benriach,photos/10101899_1.webp,Single Malt,46+,스페이사이드
10101900,벤리악 22년,Benriach 22yo,SM_G46,700,46.8,430000,Benriach,스코틀랜드,Benriach,photos/10101900_1.webp,Single Malt,46+,스페이사이드
10101901,벤리악 22년 피티드 세컨트 에디션,Benriach 22yo Peated Second Edition,SM_G46,700,46,540000,Benriach,스코틀랜드,Benriach,photos/10101901_1.webp,Single Malt,46+,스페이사이드
10101902,벤리악 25년,Benriach 25yo,SM_G46,700,46,845000,Benriach,스코틀랜드,Benriach,photos/10101902_1.webp,Single Malt,46+,스페이사이드
10101903,벤리악 25년(구형),Benriach 25yo (Old Bottle),SM_G46,700,46,880000,Benriach,스코틀랜드,Benriach,photos/10101903_1.webp,Single Malt,46+,스페이사이드
10101904,벤리악 30년,Benriach 30yo,SM_G46,700,46,1780000,Benriach,스코틀랜드,Benriach,photos/10101904_1.webp,Single Malt,46+,스페이사이드
10101905,벤리악 하트 오브 스페이사이드,Benriach Heart of Speyside,SM_40_43,700,40,89900,Benriach,스코틀랜드,Benriach,photos/10101905_1.webp,Single Malt,40–43,스페이사이드
10101906,벤리악 몰팅 시즌 세컨드 에디션,Benriach Malting Season Second Edition,SM_G46,700,48.7,214000,Benriach,스코틀랜드,Benriach,photos/10101906_1.webp,Single Malt,46+,스페이사이드
10101907,벤리악 피티드 CS 배치 1,Benriach Peated CS Batch 1,SM_G46,700,56,310000,Benriach,스코틀랜드,Benriach,photos/10101907_1.webp,Single Malt,46+,스페이사이드
10101908,벤리악 피티드 쿼터 캐스크,Benriach Peated Quarter Casks,SM_G46,700,46,105000,Benriach,스코틀랜드,Benriach,photos/10101908_1.webp,Single Malt,46+,스페이사이드
10101909,벤리악 쿼터 캐스크,Benriach Quarter Cask,SM_G46,700,46,105000,Benriach,스코틀랜드,Benriach,photos/10101909_1.webp,Single Malt,46+,스페이사이드
10101910,벤리악 쿼터 캐스크 1L,Benriach Quarter Cask 1L,SM_G46,700,46,109000,Benriach,스코틀랜드,Benriach,photos/10101910_1.webp,Single Malt,46+,스페이사이드
10101911,벤리악 템포리스 21년,Benriach Temporis 21yo,SM_G46,700,46,415000,Benriach,스코틀랜드,Benriach,photos/10101911_1.webp,Single Malt,46+,스페이사이드
10101912,벤리악 스모키 10년,Benriach The Smoky 10yo,SM_G46,700,46,20000,Benriach,스코틀랜드,Benriach,photos/10101912_1.webp,Single Malt,46+,스페이사이드
10101913,벤리악 더 스모키 12년,Benriach The Smoky 12yo,SM_G46,700,46,93000,Benriach,스코틀랜드,Benriach,photos/10101913_1.webp,Single Malt,46+,스페이사이드
10101914,벤로막 10년,Benromach 10yo,SM_43_46,700,43,76900,Benromach,스코틀랜드,Benromach,photos/10101914_1.webp,Single Malt,43–46,스페이사이드
10101915,벤로막 15년,Benromach 15yo,SM_43_46,700,43,172900,Benromach,스코틀랜드,Benromach,photos/10101915_1.webp,Single Malt,43–46,스페이사이드
10101916,벤로막 2010 CS 배치 1,Benromach 2010 CS Batch 1,SM_G46,700,58.5,310000,Benromach,스코틀랜드,Benromach,photos/10101916_1.webp,Single Malt,46+,스페이사이드
10101917,벤로막 2012 CS 배치 2,Benromach 2012 CS Batch 2,SM_G46,700,59.9,179000,Benromach,스코틀랜드,Benromach,photos/10101917_1.webp,Single Malt,46+,스페이사이드
10101918,벤로막 2012 CS 배치 3,Benromach 2012 CS Batch 3,SM_G46,700,59.6,214000,Benromach,스코틀랜드,Benromach,photos/10101918_1.webp,Single Malt,46+,스페이사이드
10101919,벤로막 2013 CS 배치 1,Benromach 2013 CS Batch 1,SM_G46,700,59.7,193000,Benromach,스코틀랜드,Benromach,photos/10101919_1.webp,Single Malt,46+,스페이사이드
10101920,벤로막 2014 CS 배치 2,Benromach 2014 CS Batch 2,SM_G46,700,59.7,180000,Benromach,스코틀랜드,Benromach,photos/10101920_1.webp,Single Malt,46+,스페이사이드
10101921,벤로막 21년,Benromach 21yo,SM_43_46,700,43,355900,Benromach,스코틀랜드,Benromach,photos/10101921_1.webp,Single Malt,43–46,스페이사이드
10101922,벤로막 40년 2021,Benromach 40yo 2021,SM_G46,700,57.1,5500000,Benromach,스코틀랜드,Benromach,photos/10101922_1.webp,Single Malt,46+,스페이사이드
10101923,벤로막 40년 2022,Benromach 40yo 2022,SM_G46,700,57.6,4989000,Benromach,스코틀랜드,Benromach,photos/10101923_1.webp,Single Malt,46+,스페이사이드
10101924,벤로막 카라 골드 몰트,Benromach Cara Gold Malt,SM_G46,700,46,122000,Benromach,스코틀랜드,Benromach,photos/10101924_1.webp,Single Malt,46+,스페이사이드
10101925,벤로막 콘트라스트: 에어 드라이드 오크,Benromach Contrasts: Air Dried Oak,SM_G46,700,46,154000,Benromach,스코틀랜드,Benromach,photos/10101925_1.webp,Single Malt,46+,스페이사이드
10101926,벤로막 콘트라스트: 더블 머추어드 보르도 와인 캐스크 피니시,Benromach Contrasts: Double Matured Bordeaux Wine Cask Finish,SM_G46,700,46,153000,Benromach,스코틀랜드,Benromach,photos/10101926_1.webp,Single Malt,46+,스페이사이드
10101927,벤로막 콘트라스트: 킬런 드라이드 오크,Benromach Contrasts: Kiln Dried Oak,SM_G46,700,46,154000,Benromach,스코틀랜드,Benromach,photos/10101927_1.webp,Single Malt,46+,스페이사이드
10101928,벤로막 콘트라스트: 오가닉,Benromach Contrasts: Organic,SM_G46,700,46,154000,Benromach,스코틀랜드,Benromach,photos/10101928_1.webp,Single Malt,46+,스페이사이드
10101929,벤로막 콘트라스트: 피트 스모크,Benromach Contrasts: Peat Smoke,SM_G46,700,46,124000,Benromach,스코틀랜드,Benromach,photos/10101929_1.webp,Single Malt,46+,스페이사이드
10101930,벤로막 콘트라스트: 트리플 디스틸드,Benromach Contrasts: Triple Distilled,SM_G46,700,46,105000,Benromach,스코틀랜드,Benromach,photos/10101930_1.webp,Single Malt,46+,스페이사이드
10101931,벤로막 헤리티지 1978,Benromach Heritage 1978,SM_G46,700,56.3,5800000,Benromach,스코틀랜드,Benromach,photos/10101931_1.webp,Single Malt,46+,스페이사이드
10101932,벤로막 에르미따주 우드 피니시,Benromach Hermitage Wood Finish,SM_43_46,700,45,340000,Benromach,스코틀랜드,Benromach,photos/10101932_1.webp,Single Malt,43–46,스페이사이드
10101933,벤로막 오가닉,Benromach Organic,SM_43_46,700,43,228000,Benromach,스코틀랜드,Benromach,photos/10101933_1.webp,Single Malt,43–46,스페이사이드
10101934,벤로막 사시까이아 우드 피니시,Benromach Sassicaia Wood Finish,SM_43_46,700,45,403000,Benromach,스코틀랜드,Benromach,photos/10101934_1.webp,Single Malt,43–46,스페이사이드
10101935,블라드녹 11년 버번 캐스크,Bladnoch 11yo Boubourn Cask,SM_G46,700,46.7,125000,Bladnoch,스코틀랜드,Bladnoch,photos/10101935_1.webp,Single Malt,46+,로우랜드
10101936,블라드녹 14년 올로로쏘 셰리 캐스크,Bladnoch 14yo Oloroso Sherry Cask,SM_G46,700,46.7,288000,Bladnoch,스코틀랜드,Bladnoch,photos/10101936_1.webp,Single Malt,46+,로우랜드
10101937,블라드녹 19년 PX 셰리 캐스크,Bladnoch 19yo PX Sherry Cask,SM_G46,700,46.7,364000,Bladnoch,스코틀랜드,Bladnoch,photos/10101937_1.webp,Single Malt,46+,로우랜드
10101938,블라드녹 30년,Bladnoch 30yo,SM_43_46,700,45.5,2750000,Bladnoch,스코틀랜드,Bladnoch,photos/10101938_1.webp,Single Malt,43–46,로우랜드
10101939,블라드녹 알린타,Bladnoch Alinta,SM_G46,700,47,127000,Bladnoch,스코틀랜드,Bladnoch,photos/10101939_1.webp,Single Malt,46+,로우랜드
10101940,블라드녹 리오라,Bladnoch Liora,SM_G46,700,52.2,119000,Bladnoch,스코틀랜드,Bladnoch,photos/10101940_1.webp,Single Malt,46+,로우랜드
10101941,블라드녹 삼사라,Bladnoch Samsara,SM_G46,700,46.7,124900,Bladnoch,스코틀랜드,Bladnoch,photos/10101941_1.webp,Single Malt,46+,로우랜드
10101942,블라드녹 탈리아,Bladnoch Talia,SM_43_46,700,45.5,691000,Bladnoch,스코틀랜드,Bladnoch,photos/10101942_1.webp,Single Malt,43–46,로우랜드
10101943,블라드녹 비나야,Bladnoch Vinaya,SM_G46,700,46.7,95000,Bladnoch,스코틀랜드,Bladnoch,photos/10101943_1.webp,Single Malt,46+,로우랜드
10101944,블레어 아솔 12년,Blair Athol 12yo,SM_43_46,700,43,150000,Blair Athol,스코틀랜드,Blair Athol ,photos/10101944_1.webp,Single Malt,43–46,하이랜드
10101945,보모어 10년 1L,Bowmore 10yo 1L,SM_40_43,1000,40,86500,Bowmore,스코틀랜드,Bowmore,photos/10101945_1.webp,Single Malt,40–43,아일라 섬
10101946,보모어 12년,Bowmore 12yo,SM_40_43,700,40,78000,Bowmore,스코틀랜드,Bowmore,photos/10101946_1.webp,Single Malt,40–43,아일라 섬
10101947,보모어 15년,Bowmore 15yo,SM_43_46,700,43,135000,Bowmore,스코틀랜드,Bowmore,photos/10101947_2.png,Single Malt,43–46,아일라 섬
10101948,보모어 15년 1988 글래스고 가든 페스티벌,Bowmore 15yo 1988 Glasgow Garden Festival,SM_40_43,750,40,2000000,Bowmore,스코틀랜드,Bowmore,photos/10101948_1.webp,Single Malt,40–43,아일라 섬
10101949,보모어 15년 1L,Bowmore 15yo 1L,SM_43_46,1000,43,190000,Bowmore,스코틀랜드,Bowmore,photos/10101949_1.webp,Single Malt,43–46,아일라 섬
10101950,보모어 15년 다키스트,Bowmore 15yo Darkest,SM_40_43,700,40,400000,Bowmore,스코틀랜드,Bowmore,photos/10101950_1.webp,Single Malt,40–43,아일라 섬
10101951,보모어 15년 골든 앤 엘리건트 1L,Bowmore 15yo Golden & Elegant 1L,SM_43_46,1000,43,185000,Bowmore,스코틀랜드,Bowmore,photos/10101951_1.webp,Single Malt,43–46,아일라 섬
10101952,보모어 15년 마리너,Bowmore 15yo Mariner,SM_43_46,700,43,890000,Bowmore,스코틀랜드,Bowmore,photos/10101952_1.webp,Single Malt,43–46,아일라 섬
10101953,보모어 18년,Bowmore 18yo,SM_43_46,700,43,200000,Bowmore,스코틀랜드,Bowmore,photos/10101953_1.webp,Single Malt,43–46,아일라 섬
10101954,보모어 22년 더 체인질링,Bowmore 22yo The Changeling,SM_G46,700,51.2,1249000,Bowmore,스코틀랜드,Bowmore,photos/10101954_1.webp,Single Malt,46+,아일라 섬
10101955,보모어 25년,Bowmore 25yo,SM_43_46,700,43,850000,Bowmore,스코틀랜드,Bowmore,photos/10101955_1.webp,Single Malt,43–46,아일라 섬
10101956,보모어 27년 타임리스 시리즈,Bowmore 27yo Timeless Series,SM_G46,700,52.7,2790000,Bowmore,스코틀랜드,Bowmore,photos/10101956_1.webp,Single Malt,46+,아일라 섬
10101957,보모어 30년,Bowmore 30yo,SM_43_46,700,45.3,3050000,Bowmore,스코틀랜드,Bowmore,photos/10101957_1.webp,Single Malt,43–46,아일라 섬
10101958,보모어 40년,Bowmore 40yo,SM_G46,700,48.7,22000000,Bowmore,스코틀랜드,Bowmore,photos/10101958_1.webp,Single Malt,46+,아일라 섬
10101959,보모어 50년,Bowmore 50yo,SM_G46,700,46.9,99990000,Bowmore,스코틀랜드,Bowmore,photos/10101959_1.webp,Single Malt,46+,아일라 섬
10101960,보모어 애스턴 마틴 10년 1L,Bowmore Aston Martin 10yo 1L,SM_40_43,1000,40,164000,Bowmore,스코틀랜드,Bowmore,photos/10101960_1.webp,Single Malt,40–43,아일라 섬
10101961,보모어 애스턴 마틴 21년 마스터스 셀렉션,Bowmore Aston Martin 21yo Master's Selection,SM_G46,700,51.8,1370000,Bowmore,스코틀랜드,Bowmore,photos/10101961_1.webp,Single Malt,46+,아일라 섬
10101962,보모어 애스턴 마틴 22년 마스터스 셀렉션 2,Bowmore Aston Martin 22yo Master's Selection 2,SM_G46,700,51.5,850000,Bowmore,스코틀랜드,Bowmore,photos/10101962_1.webp,Single Malt,46+,아일라 섬
10101963,보모어 애스턴 마틴 22년 마스터스 셀렉션 3,Bowmore Aston Martin 22yo Master's Selection 3,SM_G46,700,51,750000,Bowmore,스코틀랜드,Bowmore,photos/10101963_1.webp,Single Malt,46+,아일라 섬
10101964,보모어 클라렛,Bowmore Claret,SM_G46,700,56,2300000,Bowmore,스코틀랜드,Bowmore,photos/10101964_1.webp,Single Malt,46+,아일라 섬
10101965,보모어 데이비드 심슨 20년,Bowmore David Simson 20yo,SM_G46,700,50.7,1350000,Bowmore,스코틀랜드,Bowmore,photos/10101965_1.webp,Single Malt,46+,아일라 섬
10101966,보모어 싱글 캐스크 26년,Bowmore FassZination Single Cask 26yo,SM_G46,700,46,1190000,Bowmore,스코틀랜드,Bowmore,photos/10101966_1.webp,Single Malt,46+,아일라 섬
10101967,보모어 레전드,Bowmore Legend,SM_40_43,700,40,720000,Bowmore,스코틀랜드,Bowmore,photos/10101967_1.webp,Single Malt,40–43,아일라 섬
10101968,보모어 타임리스 29년 리미티드 릴리즈,Bowmore Timeless 29yo Limited Release,SM_G46,700,53.7,2680000,Bowmore,스코틀랜드,Bowmore,photos/10101968_1.webp,Single Malt,46+,아일라 섬
10101969,보모어 볼트 에디션 퍼스트 릴리즈,Bowmore Vault Edition First Release,SM_G46,700,51.5,230000,Bowmore,스코틀랜드,Bowmore,photos/10101969_1.webp,Single Malt,46+,아일라 섬
10101970,브룩라디 18년,Bruichladdich 18yo,SM_G46,700,50,489000,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101970_1.webp,Single Malt,46+,아일라 섬
10101971,브룩라디 아일라 발리 2012,Bruichladdich Islay Barley 2012,SM_G46,700,50,165000,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101971_1.webp,Single Malt,46+,아일라 섬
10101972,브룩라디 아일라 발리 2013,Bruichladdich Islay Barley 2013,SM_G46,700,50,120000,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101972_1.webp,Single Malt,46+,아일라 섬
10101973,브룩라디 포트샬롯 10년,Bruichladdich Port Charlotte 10yo,SM_G46,700,50,144000,Port Charlotte,스코틀랜드,Bruichladdich,photos/10101973_1.webp,Single Malt,46+,아일라 섬
10101974,브룩라디 포트샬롯 10년 1L,Bruichladdich Port Charlotte 10yo 1L,SM_G46,1000,50,190000,Port Charlotte,스코틀랜드,Bruichladdich,photos/10101974_1.webp,Single Malt,46+,아일라 섬
10101975,브룩라디 포트샬롯 OLC:01,Bruichladdich Port Charlotte OLC:01,SM_G46,700,55.1,354000,Port Charlotte,스코틀랜드,Bruichladdich,photos/10101975_1.webp,Single Malt,46+,아일라 섬
10101976,브룩라디 더 클래식 라디,Bruichladdich The Classic Laddie,SM_G46,700,50,130000,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101976_1.webp,Single Malt,46+,아일라 섬
10101977,브룩라디 더 클래식 라디(구형),Bruichladdich The Classic Laddie (Old Bottle),SM_G46,700,50,115000,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101977_1.webp,Single Malt,46+,아일라 섬
10101978,브룩라디 더 라디 8,Bruichladdich The Laddie 8,SM_G46,700,50,0,Bruichladdich,스코틀랜드,Bruichladdich,photos/10101978_2.png,Single Malt,46+,아일라 섬
10101979,부나하벤 12년,Bunnahabhain 12yo,SM_G46,700,46.3,101000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101979_1.webp,Single Malt,46+,아일라 섬
10101980,부나하벤 12년(구형),Bunnahabhain 12yo (Old Bottle),SM_G46,700,46.3,208000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101980_1.webp,Single Malt,46+,아일라 섬
10101981,부나하벤 12년 CS 2021 에디션,Bunnahabhain 12yo CS 2021 Edition,SM_G46,700,55.1,415000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101981_1.webp,Single Malt,46+,아일라 섬
10101982,부나하벤 12년 CS 2022 에디션,Bunnahabhain 12yo CS 2022 Edition,SM_G46,700,56.6,300000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101982_1.webp,Single Malt,46+,아일라 섬
10101983,부나하벤 12년 CS 2023 에디션,Bunnahabhain 12yo CS 2023 Edition,SM_G46,700,60.1,229000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101983_1.webp,Single Malt,46+,아일라 섬
10101984,부나하벤 14년 루비 포트 캐스크 피니시 페스 아일 2024 에디션,Bunnahabhain 14yo Ruby Port Cask Finish Fèis Ìle 2024 Edition,SM_G46,700,58.7,309000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101984_1.webp,Single Malt,46+,아일라 섬
10101985,부나하벤 18년,Bunnahabhain 18yo,SM_G46,700,46.3,422900,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101985_1.webp,Single Malt,46+,아일라 섬
10101986,부나하벤 25년,Bunnahabhain 25yo,SM_G46,700,46.3,890000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101986_1.webp,Single Malt,46+,아일라 섬
10101987,부나하벤 25년(구형),Bunnahabhain 25yo (Old Bottle),SM_G46,700,46.3,1299000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101987_1.webp,Single Malt,46+,아일라 섬
10101988,부나하벤 안 클라닥,Bunnahabhain An Cladach,SM_G46,1000,50,165000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101988_1.webp,Single Malt,46+,아일라 섬
10101989,부나하벤 아오나흐 10년 CS,Bunnahabhain Aonadh 10yo CS,SM_G46,700,56.2,331000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101989_1.webp,Single Malt,46+,아일라 섬
10101990,부나하벤 크루아모나 1L,Bunnahabhain Cruach-Mhona 1L,SM_G46,1000,50,115000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101990_1.webp,Single Malt,46+,아일라 섬
10101991,부나하벤 애리 네 그레이뉴 1L,Bunnahabhain Eirigh na Greine 1L,SM_G46,1000,46.3,139000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101991_1.webp,Single Malt,46+,아일라 섬
10101992,부나하벤 스튜라더,Bunnahabhain Stiuireadair,SM_G46,700,46.3,79000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101992_1.webp,Single Malt,46+,아일라 섬
10101993,부나하벤 토흐카흐,Bunnahabhain Toiteach A Dhà,SM_G46,700,46.3,100000,Bunnahabhain,스코틀랜드,Bunnahabhain,photos/10101993_1.webp,Single Malt,46+,아일라 섬
10101994,칼레도니아 에드라두어 12년,Caledonia Edradour 12yo,SM_G46,700,46,194000,Edradour,스코틀랜드,Edradour,photos/10101994_1.webp,Single Malt,46+,하이랜드
